"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ingreso alto","HIC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1651210025.78735","3822679977.41699","2386580032.34863","1690120056.15234","2557650024.41406","4387359889.98413","2100539986.13358","2943689958.21476","3624129957.13949","3774900039.74736","4331480024.55011","3630899970.99712","3525719992.35265","4173119952.46634","5469710082.79175","","","","","","","","","","","","","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8439999.5803833","6820000.17166138","3750000","4329999.92370605","3569999.9332428","3960000.03814697","5019999.98092651","6949999.80926514","","","","","","","","","","","","","","","","","",
"Honduras","HND","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países pobres muy endeudados (PPME)","HPC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croacia","HRV","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280000.001192093","","","","","","","","","","",
"Haití","HTI","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungría","HUN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67010002.1362305","626219970.703125","221149993.896484","164389999.389648","199080001.831055","-245240005.493164","202759994.506836","176160003.662109","238750000","248779998.779297","252169998.168945","417489990.234375","160330001.831055","247990005.493164","302010009.765625","","","","","","","","","","","","","","","","","",
"Sólo BIRF","IBD","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2120320027.35138","4262730010.98633","4616470004.08173","4315549951.55334","4431780033.11157","6724739913.94044","3489450019.83643","2530489974.97559","3172220005.0354","4382299957.27539","4278070014.95362","3603160094.26117","3428550005.43594","3829509963.98926","4807860103.60719","","","","","","","280000.001192093","","","","","","","","","","",
"BIRF y la AIF","IBT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2120320027.35138","4262730010.98633","4616470004.08173","4315549951.55334","4431780033.11158","6724739913.94044","3489450019.83643","2530489974.97559","3172220005.0354","4382299957.27539","4278070014.95362","3603160094.26117","3428550005.43594","3829509963.98926","4807860103.60719","","","","","","","280000.001192093","","","","","","","","","","",
"total de la AIF","IDA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"mezcla de la AIF","IDB","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo AIF","IDX","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de Man","IMN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"No clasificado","INX","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islandia","ISL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1196349975.58594","1066069946.28906","905710021.972656","800000000","172350006.103516","756869995.117188","439989990.234375","478850006.103516","","","","","","","","","","","","","","","","","",
"Italia","ITA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordania","JOR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japón","JPN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kirguistán","KGZ","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Camboya","KHM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saint Kitts y Nevis","KNA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-198139999.389648","-111330001.831055","-81910003.6621094","-461600006.103516","-71540000.9155273","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24600000.3814697","1279999.97138977","6989999.77111816","8329999.92370605","3890000.10490417","4690000.05722046","5710000.03814697","5519999.98092651","3690000.05722046","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","-239999.994635582","-239999.994635582","-239999.994635582","-239999.994635582","-230000.004172325","-250000","-289999.99165535","-330000.013113022","","","","","","","","","","","","","","","","","",
"República Democrática Popular Lao","LAO","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Líbano","LBN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libia","LBY","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13750000","6949999.80926514","6969999.79019165","7909999.84741211","12500000","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe","LCN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1450000.04768372","-579999.908804893","22520000.3832579","14240000.2628565","13129999.8909235","4730000.03397465","13099999.7854233","78380001.3959408","-6779999.70316887","","","","","","","","","","","","","","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso mediano bajo","LMC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289000000","368299987.792969","557700012.207031","328440002.441406","290350006.103516","319619995.117188","398059997.558594","272579986.572266","468399993.896484","573159973.144531","543320007.324219","514830017.089844","476209991.455078","328359985.351563","376390014.648438","","","","","","","","","","","","","","","","","",
"Ingreso mediano y bajo","LMY","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","636359985.351563","2821389892.57813","3661590087.89063","4299989746.09375","4315959960.9375","4353850097.65625","3569629882.8125","2922510009.76563","3648959960.9375","4216919921.875","3438859863.28125","2541600097.65625","2869810058.59375","2932150146.48438","3259860107.42188","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"avanzada del dividendo demográfico","LTE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1824540027.61841","3525210028.64838","3886560008.04902","3812589956.28357","4040030033.11157","6288689914.70337","3103160016.53671","2250579988.3604","2838840010.97083","4088329981.44626","4479100001.21594","3781840040.77315","3665780007.48158","4470089950.29331","5453250106.81153","","","","","","","","","","","","","","","","","",
"Lituania","LTU","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3960000.03814697","93849998.4741211","62200000.7629395","71430000.3051758","179130004.882813","90720001.2207031","103580001.831055","130130004.882813","132399993.896484","97819999.6948242","130229995.727539","132210006.713867","370880004.882813","249380004.882813","","","","","","","","","","","","","","","","","",
"Luxemburgo","LUX","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3420000.07629395","80309997.5585938","33310001.373291","52759998.3215332","63349998.4741211","72190002.4414063","81199996.9482422","97889999.3896484","98930000.3051758","90589996.3378906","105180000.305176","75199996.9482422","113370002.746582","161809997.558594","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","680000.007152557","529999.971389771","980000.019073486","129999.995231628","119999.997317791","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mónaco","MCO","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9699999.80926514","28809999.4659424","54270000.4577637","65819999.6948242","36360000.6103516","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldivas","MDV","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África","MEA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","34590000.3910065","1201429975.50964","1079179946.18416","923710021.972656","822780000.209808","190270005.941391","778399994.850159","472309989.929199","510220006.465912","","","","","","","","","","","","","","","","","",
"México","MEX","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Marshall","MHL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
" Ingreso mediano","MIC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","556640014.648438","1434719970.70313","2922750000","3077309814.45313","2467870117.1875","2638010009.76563","2094159912.10938","1451589965.82031","1930770019.53125","2816760009.76563","2453889892.57813","1998090087.89063","2133959960.9375","2046140014.64844","2376750000","","","","","","","","","","","","","","","","","",
"Macedonia del Norte","MKD","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malí","MLI","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9109999.65667725","6190000.05722046","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","13750000","6949999.80926514","6969999.79019165","7909999.84741211","12500000","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mariana","MNP","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180000.007152557","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauricio","MUS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malasia","MYS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América del Norte","NAC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","-8220000.26702881","550000.011920929","79999.9982118607","59999.9986588955","19999.9995529652","19999.9995529652","29999.9993294477","90000.0035762787","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Caledonia","NCL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350170013.427734","294149993.896484","323829986.572266","453899993.896484","524340026.855469","","","","","","","","","","","","","","","","","",
"Níger","NER","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países Bajos","NLD","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Noruega","NOR","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1407810031.89087","3501929977.417","2128390029.90723","1523440063.47656","2403260025.02441","4089509883.88062","1815529987.33521","2669239959.7168","3101809959.41162","3285290023.80371","3050040023.80371","2218729972.83936","2285969997.40601","2461919998.16895","3351770042.41944","","","","","","","","","","","","","","","","","",
"Omán","OMN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15369999.8855591","104370002.746582","42310001.373291","43810001.373291","58049999.2370605","65819998.9795685","110570004.820824","128509996.74201","144700004.220009","120800003.409386","122460000.84281","91859999.7758865","113090003.222227","205879993.43872","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panamá","PAN","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Perú","PER","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Filipinas","PHL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polonia","POL","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1320280029.29688","2507260009.76563","1435530029.29688","1071560058.59375","1809520019.53125","3788879882.8125","1164369995.11719","860479980.46875","875330017.089844","1179150024.41406","1393410034.17969","958489990.234375","876440002.441406","1185640014.64844","1520160034.17969","","","","","","","","","","","","","","","","","",
"previa al dividendo demográfico","PRE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ribera Occidental y Gaza","PSE","Ayuda oficial neta recibida (US$ a precios actuales)","DT.ODA.OATL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
